Product_ID,Category,Subcategory,Fit,Color,Pattern,Material,Price,Product_Name,Rating,Description,Image_URL
P00685,Dress,Party,Regular Fit,Pink,Striped,Linen,1990,Pink Regular Fit Dress,4.2,Party Dress with Regular Fit design in Pink. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00685.jpg
P00686,Trousers,Sports,Slim Fit,Red,Floral,Cotton,2440,Red Slim Fit Trousers,4.3,Sports Trousers with Slim Fit design in Red. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00686.jpg
P00687,Skirt,Casual,Relaxed Fit,Brown,Checked,Blended,1710,Brown Relaxed Fit Skirt,4.4,Casual Skirt with Relaxed Fit design in Brown. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00687.jpg
P00688,Skirt,Casual,Relaxed Fit,Pink,Plain,Silk,3010,Pink Relaxed Fit Skirt,4.4,Casual Skirt with Relaxed Fit design in Pink. Plain pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00688.jpg
P00689,Trousers,Formal,Regular Fit,Red,Striped,Linen,1510,Red Regular Fit Trousers,3.8,Formal Trousers with Regular Fit design in Red. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00689.jpg
P00690,Skirt,Casual,Relaxed Fit,Brown,Solid,Rayon,1750,Brown Relaxed Fit Skirt,3.8,Casual Skirt with Relaxed Fit design in Brown. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00690.jpg
P00691,Jacket,Sports,Relaxed Fit,Green,Floral,Blended,3390,Green Relaxed Fit Jacket,3.9,Sports Jacket with Relaxed Fit design in Green. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00691.jpg
P00692,Dress,Casual,Regular Fit,Black,Solid,Cotton,3120,Black Regular Fit Dress,4.0,Casual Dress with Regular Fit design in Black. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00692.jpg
P00693,Jacket,Sports,Slim Fit,Brown,Floral,Cotton,2520,Brown Slim Fit Jacket,4.0,Sports Jacket with Slim Fit design in Brown. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00693.jpg
P00694,T-Shirt,Casual,Relaxed Fit,Blue,Solid,Blended,1410,Blue Relaxed Fit T-Shirt,4.0,Casual T-Shirt with Relaxed Fit design in Blue. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00694.jpg
P00695,Kurta,Ethnic,Oversized,Brown,Printed,Linen,2050,Brown Oversized Kurta,4.1,Ethnic Kurta with Oversized design in Brown. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00695.jpg
P00696,Kurta,Party,Relaxed Fit,Green,Plain,Rayon,2670,Green Relaxed Fit Kurta,4.1,Party Kurta with Relaxed Fit design in Green. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00696.jpg
P00697,Dress,Party,Regular Fit,Grey,Plain,Blended,3520,Grey Regular Fit Dress,4.2,Party Dress with Regular Fit design in Grey. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00697.jpg
P00698,Shirt,Casual,Regular Fit,Black,Checked,Blended,1300,Black Regular Fit Shirt,4.2,Casual Shirt with Regular Fit design in Black. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00698.jpg
P00699,Hoodie,Sports,Relaxed Fit,Navy,Plain,Cotton,1920,Navy Relaxed Fit Hoodie,4.3,Sports Hoodie with Relaxed Fit design in Navy. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00699.jpg
P00700,Hoodie,Sports,Regular Fit,Green,Floral,Wool,1580,Green Regular Fit Hoodie,4.4,Sports Hoodie with Regular Fit design in Green. Floral pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00700.jpg
P00701,Hoodie,Sports,Oversized,White,Printed,Polyester,2200,White Oversized Hoodie,4.4,Sports Hoodie with Oversized design in White. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00701.jpg
P00702,Skirt,Party,Relaxed Fit,Beige,Checked,Linen,1490,Beige Relaxed Fit Skirt,3.8,Party Skirt with Relaxed Fit design in Beige. Checked pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00702.jpg
P00703,Shirt,Sports,Slim Fit,Yellow,Printed,Rayon,1580,Yellow Slim Fit Shirt,3.8,Sports Shirt with Slim Fit design in Yellow. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00703.jpg
P00704,Kurta,Ethnic,Relaxed Fit,Red,Floral,Silk,1120,Red Relaxed Fit Kurta,3.9,Ethnic Kurta with Relaxed Fit design in Red. Floral pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00704.jpg
P00705,T-Shirt,Casual,Regular Fit,Black,Floral,Rayon,890,Black Regular Fit T-Shirt,4.0,Casual T-Shirt with Regular Fit design in Black. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00705.jpg
P00706,Shirt,Formal,Regular Fit,Brown,Checked,Blended,1820,Brown Regular Fit Shirt,4.0,Formal Shirt with Regular Fit design in Brown. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00706.jpg
P00707,Skirt,Casual,Relaxed Fit,Brown,Checked,Polyester,1340,Brown Relaxed Fit Skirt,4.0,Casual Skirt with Relaxed Fit design in Brown. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00707.jpg
P00708,Shirt,Casual,Relaxed Fit,Beige,Solid,Linen,1460,Beige Relaxed Fit Shirt,4.1,Casual Shirt with Relaxed Fit design in Beige. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00708.jpg
P00709,Dress,Casual,Relaxed Fit,White,Floral,Linen,1640,White Relaxed Fit Dress,4.1,Casual Dress with Relaxed Fit design in White. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00709.jpg
P00710,Jacket,Sports,Oversized,Red,Plain,Blended,1960,Red Oversized Jacket,4.2,Sports Jacket with Oversized design in Red. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00710.jpg
P00711,Kurta,Ethnic,Relaxed Fit,Navy,Printed,Silk,2140,Navy Relaxed Fit Kurta,4.2,Ethnic Kurta with Relaxed Fit design in Navy. Printed pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00711.jpg
P00712,Kurta,Casual,Regular Fit,Navy,Plain,Silk,1210,Navy Regular Fit Kurta,4.3,Casual Kurta with Regular Fit design in Navy. Plain pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00712.jpg
P00713,T-Shirt,Sports,Regular Fit,Beige,Printed,Cotton,1030,Beige Regular Fit T-Shirt,4.4,Sports T-Shirt with Regular Fit design in Beige. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00713.jpg
P00714,Skirt,Party,Relaxed Fit,Yellow,Plain,Rayon,2230,Yellow Relaxed Fit Skirt,4.4,Party Skirt with Relaxed Fit design in Yellow. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00714.jpg
P00715,Jeans,Sports,Relaxed Fit,Yellow,Plain,Denim,1680,Yellow Relaxed Fit Jeans,3.8,Sports Jeans with Relaxed Fit design in Yellow. Plain pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00715.jpg
P00716,Jacket,Sports,Oversized,Red,Floral,Polyester,1310,Red Oversized Jacket,3.8,Sports Jacket with Oversized design in Red. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00716.jpg
P00717,Jacket,Sports,Relaxed Fit,Blue,Plain,Cotton,2090,Blue Relaxed Fit Jacket,3.9,Sports Jacket with Relaxed Fit design in Blue. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00717.jpg
P00718,Skirt,Casual,Regular Fit,Black,Solid,Rayon,1900,Black Regular Fit Skirt,4.0,Casual Skirt with Regular Fit design in Black. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00718.jpg
P00719,Shirt,Sports,Regular Fit,Green,Striped,Linen,1640,Green Regular Fit Shirt,4.0,Sports Shirt with Regular Fit design in Green. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00719.jpg
P00720,Jacket,Sports,Relaxed Fit,Blue,Floral,Polyester,4200,Blue Relaxed Fit Jacket,4.0,Sports Jacket with Relaxed Fit design in Blue. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00720.jpg
P00721,Trousers,Casual,Regular Fit,Pink,Plain,Cotton,1320,Pink Regular Fit Trousers,4.1,Casual Trousers with Regular Fit design in Pink. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00721.jpg
P00722,Jeans,Sports,Regular Fit,Pink,Checked,Blended,1380,Pink Regular Fit Jeans,4.1,Sports Jeans with Regular Fit design in Pink. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00722.jpg
P00723,T-Shirt,Casual,Relaxed Fit,Brown,Striped,Linen,1630,Brown Relaxed Fit T-Shirt,4.2,Casual T-Shirt with Relaxed Fit design in Brown. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00723.jpg
P00724,Kurta,Party,Relaxed Fit,Brown,Floral,Blended,1640,Brown Relaxed Fit Kurta,4.2,Party Kurta with Relaxed Fit design in Brown. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00724.jpg
P00725,T-Shirt,Formal,Oversized,Blue,Floral,Linen,1590,Blue Oversized T-Shirt,4.3,Formal T-Shirt with Oversized design in Blue. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00725.jpg
P00726,Trousers,Formal,Relaxed Fit,Brown,Checked,Blended,860,Brown Relaxed Fit Trousers,4.4,Formal Trousers with Relaxed Fit design in Brown. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00726.jpg
P00727,Shirt,Casual,Slim Fit,Blue,Striped,Linen,1810,Blue Slim Fit Shirt,4.4,Casual Shirt with Slim Fit design in Blue. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00727.jpg
P00728,Dress,Party,Relaxed Fit,White,Striped,Cotton,2260,White Relaxed Fit Dress,3.8,Party Dress with Relaxed Fit design in White. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00728.jpg
P00729,T-Shirt,Formal,Regular Fit,Blue,Plain,Rayon,1360,Blue Regular Fit T-Shirt,3.8,Formal T-Shirt with Regular Fit design in Blue. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00729.jpg
P00730,Hoodie,Sports,Regular Fit,Red,Plain,Blended,1230,Red Regular Fit Hoodie,3.9,Sports Hoodie with Regular Fit design in Red. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00730.jpg
P00731,Trousers,Casual,Slim Fit,Beige,Solid,Blended,1270,Beige Slim Fit Trousers,4.0,Casual Trousers with Slim Fit design in Beige. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00731.jpg
P00732,Dress,Casual,Relaxed Fit,Navy,Printed,Silk,5770,Navy Relaxed Fit Dress,4.0,Casual Dress with Relaxed Fit design in Navy. Printed pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00732.jpg
P00733,Skirt,Party,Regular Fit,Grey,Solid,Linen,1400,Grey Regular Fit Skirt,4.0,Party Skirt with Regular Fit design in Grey. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00733.jpg
P00734,Shirt,Sports,Relaxed Fit,Brown,Printed,Blended,620,Brown Relaxed Fit Shirt,4.1,Sports Shirt with Relaxed Fit design in Brown. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00734.jpg
P00735,Jacket,Casual,Relaxed Fit,Grey,Checked,Cotton,3420,Grey Relaxed Fit Jacket,4.1,Casual Jacket with Relaxed Fit design in Grey. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00735.jpg
P00736,Jacket,Casual,Relaxed Fit,Beige,Solid,Cotton,3860,Beige Relaxed Fit Jacket,4.2,Casual Jacket with Relaxed Fit design in Beige. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00736.jpg
P00737,Jeans,Sports,Regular Fit,Yellow,Printed,Denim,2970,Yellow Regular Fit Jeans,4.2,Sports Jeans with Regular Fit design in Yellow. Printed pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00737.jpg
P00738,Hoodie,Sports,Regular Fit,Pink,Solid,Cotton,1210,Pink Regular Fit Hoodie,4.3,Sports Hoodie with Regular Fit design in Pink. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00738.jpg
P00739,T-Shirt,Sports,Regular Fit,Grey,Striped,Cotton,850,Grey Regular Fit T-Shirt,4.4,Sports T-Shirt with Regular Fit design in Grey. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00739.jpg
P00740,Skirt,Casual,Regular Fit,Red,Plain,Cotton,1700,Red Regular Fit Skirt,4.4,Casual Skirt with Regular Fit design in Red. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00740.jpg
P00741,Hoodie,Casual,Relaxed Fit,Pink,Plain,Polyester,1450,Pink Relaxed Fit Hoodie,3.8,Casual Hoodie with Relaxed Fit design in Pink. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00741.jpg
P00742,Skirt,Casual,Relaxed Fit,Black,Solid,Polyester,680,Black Relaxed Fit Skirt,3.8,Casual Skirt with Relaxed Fit design in Black. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00742.jpg
P00743,Shirt,Sports,Regular Fit,Green,Floral,Blended,1300,Green Regular Fit Shirt,3.9,Sports Shirt with Regular Fit design in Green. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00743.jpg
P00744,Shirt,Sports,Regular Fit,Red,Printed,Linen,1750,Red Regular Fit Shirt,4.0,Sports Shirt with Regular Fit design in Red. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00744.jpg
P00745,Kurta,Ethnic,Oversized,White,Printed,Linen,1880,White Oversized Kurta,4.0,Ethnic Kurta with Oversized design in White. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00745.jpg
P00746,Hoodie,Sports,Oversized,Yellow,Solid,Blended,1670,Yellow Oversized Hoodie,4.0,Sports Hoodie with Oversized design in Yellow. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00746.jpg
P00747,Dress,Casual,Regular Fit,Grey,Checked,Silk,4880,Grey Regular Fit Dress,4.1,Casual Dress with Regular Fit design in Grey. Checked pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00747.jpg
P00748,Jeans,Sports,Regular Fit,Blue,Striped,Blended,1490,Blue Regular Fit Jeans,4.1,Sports Jeans with Regular Fit design in Blue. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00748.jpg
P00749,Shirt,Sports,Regular Fit,Grey,Plain,Polyester,930,Grey Regular Fit Shirt,4.2,Sports Shirt with Regular Fit design in Grey. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00749.jpg
P00750,Hoodie,Sports,Oversized,Pink,Printed,Blended,1110,Pink Oversized Hoodie,4.2,Sports Hoodie with Oversized design in Pink. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00750.jpg
